PIR Hardware Motion Detector;1-PIR Hardware Motion Detector A Passive Infrared Motion Detector for your security needs When motion is detected, notifications can be sent to give instant feedback about the developing situation.  2-  The AKCP PIR Hardware Motion Detector is the perfect accompaniment as part of your security monitoring system. Its unique design allows mounting in either ceiling or walls and characterizes the optimum detection angle to prevent false alarms. Although compatible with both sensorProbe and securityProbe product series, it is ideally suited to the securityProbe product line. When combined with the securityProbe 5E’s notifications, cameras and security sensor it provides a complete network enabled security monitoring system. When motion is detected notifications can be sent from the securityProbe 5E via SMS, E-mail or MMS (amongst others) and even have pictures from installed cameras attached to give instant visual feedback as to the developing situation. ;N/A;https://www.akcp.com/wp-content/uploads/2019/07/MD00-front-perspective-thumb.jpg
USB Desktop Card Reader;1-USB Desktop Card Reader Compatible with all Access Control Readers The USB Desktop Card Reader is a compact and cost-effective contactless reader / writer which supports EM Frequency cards.  2-  The USB Desktop Card Reader is a compact and cost-effective contactless reader / writer which supports EM Frequency cards. It is designed for fast integration into different systems, for use in applications such as portable terminals, ticketing, vending machine and Access Control. A standard USB interface is used for communications with Host PC. The reading range is up to 10 cm depending on the contactless card or tag. ;N/A;https://www.akcp.com/wp-content/uploads/2015/01/usb-reader.png
sensorProbe4;1-sensorProbe4 High-Speed, Accurate and Rugged. The SP4 is an SNMP enabled and Web-Based Environmental Monitoring Device.  2-  A High-Speed, Accurate and Intelligent Monitoring device. The sensorProbe4 is a completely embedded host with a proprietary Linux like OS which includes TCP/IP stack, a built in web-server and full Email and SNMP functionality. Based on years of Industry Experience it’s ready to run right out of the box, simply assign the IP address and connect to the embedded web server. The sensorProbe4 can record all events in its database with a time stamp of when the sensor alarm was raised and the action taken place. A standalone product with no external software dependencies, the sensorProbe4 gives you the very best for your monitoring needs. It has 4 auto-sense intelligent sensor ports which work with a wide range of AKCP intelligent sensors. It can use any combination of sensors to monitor temperature, humidity, water leakage, airflow, security and even control relays. AKCP sensors can also be used to detect AC voltage and measure DC voltage. Our sensors include an integrated data collection and graphing package to spot trends in the airflow, temperature and humidity. sensorProbe4 safeguards your infrastructure, resources and investment from external disaster before it happens. ;N/A;https://www.akcp.com/wp-content/uploads/2014/11/sensorProbe4.png
SP2+;N/A;N/A;/wp-content/uploads/2016/09/play-video-icon.png
sensorProbe8-X60;1-sensorProbe8-X60 High-Speed, Accurate and Rugged. At the core of the sensorProbe8-X60 is the sensorProbe8, which is then married with the 60 Dry Contact System. This offers support for remote monitoring and management of a wide range of external devices.  2-  At the core of the sensorProbe8-X60 is the sensorProbe8, which is then married with the 60 Dry Contact System. This offers support for remote monitoring and management of a wide range of external devices. The sensorProbe8-X60 system enables connection and monitoring of devices like HVAC Systems, Security Equipment, UPS, Generators, Industrial Equipment and much more. The sensorProbe8-X60 embedded web server makes the addition of these devices easy. The sensorProbe8-X60 comes with 8 autoSense Intelligent sensor ports, for connecting a wide range of our intelligent sensors. An additional 60x 2-wire dry contact ports are provided giving a total of up to 68 dry contact ports. The specially designed 2 wire dry contact ports are easy to use and allow you to make your own dry contact cables quickly. The sensorProbe8-X60 is a completely embedded host. It is equipped with a TCP/IP stack, internal web Server, e-mail and Full SNMP functionality. sensorProbe8-X60 safeguards your infrastructure, resources and investment from external disaster before it happens. ;N/A;https://www.akcp.com/wp-content/uploads/2014/11/sensorProbe8-X60.png
5 Dry Contact Inputs (SP2 Only);1-5 Dry Contact Inputs (SP2 Only) Ability to have up to 5 dry contact inputs per RJ45 on the SP2 These dry-contact ports can be used to monitor any dry-contact inputs, just like the normal autosense dry-contact ports, but, these ports can only be set to operate in the input mode.  2-  An optional feature of the sensorProbe2DC is the ability to have up to 5 dry contact inputs per RJ45. This gives a total maximum possible inputs of 10 per sensorProbe2DC by utilizing both of the RJ45 sensor ports. These dry-contact ports can be used to monitor any dry-contact inputs, just like the normal autosense dry-contact ports, but, these ports can only be set to operate in the input mode.These additional sensors are labeled as ports 3 to 12. ;N/A;https://www.akcp.com/wp-content/uploads/2019/07/5-Dry-Contact-Sensor-Inputs.jpg
Dry Contact Sensors;1-Dry Contact Sensors Dry contact sensors are user definable and can be used to detect many different inputs The Dry Contact sensor is a simple connection to burglar alarms, fire alarms or any application that requires monitoring by the sensorProbe.  2-  The Dry Contact sensor is a simple connection to burglar alarms, fire alarms or any application that requires monitoring by the sensorProbe. Dry contact sensors are user definable and can be used to detect many different inputs such as UPS status, security systems, air conditioning status. These general purpose switches can be either input or output. When used as an output it can source up to 20 mAmps. You can select the output voltage by setting the Output Level to a Low or a High. When set to Low the pin will output 0 volts. When set as a High the pin will output 5 volts. When used as an input a switch will retain any error condition until it is read via SNMP. Therefore if a switch encounters a critical condition at any time it must report that condition before it can return to a normal state. Input pins can be used to detect whether or not an input switch is open or closed. In combination with external sensors, input pins can detect whether a door or window is open or closed, if there is a water incursion and many other conditions. ;N/A;https://www.akcp.com/wp-content/uploads/2014/03/single-dry-contact-sensor.png
probeSwitch;1-probeSwitch Turn off all notifications with a simple turn of a key switch This product can be connected to the securityProbe Series as a dry contact and once set up is ready to work.  2-  Carry out maintenance on areas that would normally trigger unnecessary multiple notifications. With this new product it is now possible to turn off all notifications with a simple turn of a key switch. This product can be connected to the securityProbe Series as a dry contact and once set up is ready to work. Once connected there is no need to disable the notifications using the web interface, your maintenance engineer simply turns the switch connected to the unit, to turn off the notifications and when they have completed their work just switch the notifications back on. ;N/A;https://www.akcp.com/wp-content/uploads/2018/03/probeswitch-v2.png
Smoke Detector;1-Smoke Detector Accurate, cost effective Smoke Detector This product can be connected to both the sensorProbe or securityProbe base units.  2-  Monitoring for developing smoke is an essential aspect in the security and safety of any facility. AKCP has designed a smoke sensor specifically for use with its sensorProbe and securityProbe productline. These smoke detectors are easy to install and configure and can be used in conjunction with all other of AKCP’s alerting features. ;N/A;https://www.akcp.com/wp-content/uploads/2018/03/server-rack-smoke-detector-v2.png
8 Port Sensor Controlled Relay;1-8 Port Sensor Controlled Relay The 8 Port Sensor Relay is specially designed multiport relay for advanced process control The relay can provide automatic responses to sensor status changes.  2-  The 8 Port Sensor Relay is specially designed multiport relay for advanced process control. The 8 Port Sensor Relay is easily controlled by any of AKCP’s extensive selection of sensors. The relay can provide automatic responses to sensor status changes. Setting up the sensor controlled relay is easy with its built in autosense feature and user friendly web interface. The 8 Port Sensor Relay can be controlled via the integrated web interface on the securityProbe. In addition, the relay can also be controlled via external computers using the included snmp command line utilities either interactively or programmatically. The automatic response to sensor changes gives users more flexibility in responding to the environmental alerts. Automatic response eliminates the need for the user intervention during the alarm condition, preventing substantial damages by for instance switching on/off crucial equipment. Power Switching On/Off Control for cooling equipment Activating Alarms Process Control Energy Management Systems ;N/A;https://www.akcp.com/wp-content/uploads/2014/03/8-port-sensor-controlled-relay.png
External Lock Override;1-External Lock Override This switch is mandatory for all Doors that are controlled by a AKCP Door Control Unit The override switch is waterproof, easy to install, tamper-proof and integrates seamlessly with the AKCPro Server application.  2-  This External Lock Override switch is mandatory for all Doors that are controlled by a AKCP Door Control Unit. The override switch is waterproof, easy to install, tamper-proof and integrates seamlessly with the AKCPro Server application. ;N/A;https://www.akcp.com/wp-content/uploads/2014/12/external-lock-override.png
Isolated DC Voltage Sensor;1-Isolated DC Voltage Sensor The Isolated Digital Voltmeter can be used by OEMs and engineers to create their own custom data collection systems The Digital Voltmeter has the full range of functionality including SNMP integration, email and trap generation upon settable limits and thresholds.  2-  The Isolated Digital Voltmeter allows the user to integrate a custom sensor to the sensorProbe or securityProbe while still retaining all of the features of the standard sensors. The Digital Voltmeter has the full range of functionality including SNMP integration, email and trap generation upon settable limits and thresholds. Customers have added pressure transducers, solar power monitors, battery monitors, have integrated the sensorProbe and securityProbe into laboratory test equipment, and many other uses. The Isolated Digital Voltmeter can be used by OEMs and engineers to create their own custom data collection systems. The user can input a DC voltage range from -60 to 0 volts or 0 to 60 volts. The Digital Voltmeter sensors can provide real time data from the world around them. The sensor now includes an isolated ground for better safety and protection against over voltages and shorts. Readings are available in both an absolute value and a percentage of full scale. Full scale is user programmable with both the base and top voltage from -60 to 0 or 0 to 60 volts. The web interface for the Isolated Digital Voltmeter has been redesigned to simplify the settings when used with the external sensor. The unit of a measured entity can be customized to any text, e.g. Lbs for measuring the pressure. All numbers are now in a decimal point format; hence, it is possible to enter 12.8 Volts or 75.7 Lbs in threshold settings, for example. ;N/A;https://www.akcp.com/wp-content/uploads/2019/07/IDCV00-Front-perspective-thumb.jpg
securityProbe5E-X20;1-securityProbe 5E-X20 The only monitoring system you’ll ever need… Monitor the physical environment and receive alerts of any disturbances, such as unauthorized intruders, security breaches, high temperatures, smoke, water leakages, power outages and more.  2-  Monitor the physical environment and receive alerts of any disturbances, such as unauthorized intruders, security breaches, high temperatures, smoke, water leakages, power outages and more. Compatible with the AKCP range of Intelligent Sensors, the SEC5E-X20 provides a complete environmental, access control and security solution for up to 500 connected sensors. The securityProbe 5E-X20 has 20x 2 Wire Dry Contacts. An additional 2 Gigabyte SD card can be installed to provide greater storage capacity. An internal GSM cellular modem is available as an option for sites with unreliable network connections. Networked Monitoring It is TCP / IP compliant and runs lighttpd web server including https (SSL), Bash, Perl, Telnet, PHP, Email and Nagios. The SEC5E-X20 has an easy-to-use web-based user interface for sensor configuration, data collection and visual graphing. The SEC5E-X20 supports SNMP v3 with full encryption. The securityProbe 5E-X20 also supports Modbus Master / Slave, Modbus RTU and Modbus over TCP / IP creating a unique, easy to configure Modbus to SNMP gateway. The web-based interface is written in PHP allowing end-user changes such as language translation. The SEC5E-X20 has a battery time of day clock for accurate record keeping. ;N/A;https://www.akcp.com/wp-content/uploads/2014/03/securityProbe-5E-X20-computer-room-dry-contact-monitoring.png
E-Sensor8;1-E-Sensor8 An 8 Port Intelligent Sensor Expansion Board The E-sensor8 is an expansion module that has 8 RJ-45 intelligent sensor ports and is connected to any of the RJ-45 expansion ports located on the front panel of the securityProbe base units.  2-  The E-sensor8 is an expansion module that has 8 RJ-45 intelligent sensor ports and is connected to any of the 4 RJ-45 expansion ports located on the front panel of the securityProbe 5E base units. They are connected using standard CAT5 LAN cable. The E-Sensor8 may also be daisy chained using the E-Out/E-In ports on other expansion boards. Complete Connectivity Any sensor within AKCP’s complete line of intelligent sensors can be connected to the intelligent sensor ports which are located on the rear of the unit. 16 LED’s on the front provide each sensors visual condition, 8x red for status and 8x green for online. The expansion boards can be daisy chained together using the units input, or E-in and output, E-out port. These also are RJ-45 ports and use standard CAT5 cable. These E-Boards can be extended from the securityProbe 5Es base unit or from each other up to 300 meters, or roughly 1000 feet. ;N/A;https://www.akcp.com/wp-content/uploads/2014/10/e-sensor8.png
EM Cabinet Lock;1-EM Cabinet Lock A sturdy magnetic single cabinet door lock This magnetic door lock meets the demands of security professionals, and is perfect for restricting access to valuable documents or products.  2-  A magnetic single door lock that is compatible with the AKCPro Server application when used in conjunction with our Door Control Unit and is ideal for internal filing or display cabinets. This magnetic door lock meets the demands of security professionals, and is perfect for restricting access to valuable documents or products. With no moving parts to bind or wear out, this electromagnetic door lock provides instantaneous release in an emergency where access to required to extract valuables. ;N/A;https://www.akcp.com/wp-content/uploads/2014/12/minilock.png
±40-60 VDC Power Supply;1-±40-60 VDC Power Supply DC to DC converter which generates an output of 7.5 volts This DC power supply comes in an external box for use with all AKCPro sensorProbe (7.5 VDC version) and securityProbe devices.  2-  The ±40-60 VDC input power supply is a DC to DC converter which generates an output of 7.5 volts. This DC power supply comes in an external box for use with AKCP sensorProbe (7.5 VDC version) and securityProbe devices. For sensorProbe8-X20 and X60 devices, as well as securityProbe-5E and X20/X60 devices there is an option to install this power supply inside the box.. This power supply enhances the capability of 48 VDC generally used in telecommunications applications by generating 15 watts output power. The power supply has maximum capacity of a 2-ampere load. Our new power supply is comprised of several safety features; isolated ground between input and output, a redundant second input channel which is automatically activated in the event of primary channel failure, and over-voltage protection, fuse protection, protection against input voltage reversal. PCB with all components assembled ;N/A;https://www.akcp.com/wp-content/uploads/2018/10/DC40-60.jpg
Wireless Temperature and Humidity;N/A;N/A;/wp-content/uploads/2016/09/play-video-icon.png
Security Sensor;1-Security Sensor Secure your doors and windows The Security sensor is a magnetic on/off switch for monitoring doors and windows.  2-  The Security sensor is a magnetic on/off switch for monitoring doors and windows. When the door, or window, opens the input signal is detected by the sensorProbe or securityProbe base unit. Alerts can then be generate to notify you even including images captured from an attached camera to give you instant visual feedback on the situation. They are active switches that close when one half of the sensor is in close proximity to its mate. When the two sensor pairs are moved apart from each other they open. The base unit senses closure and opening of these switches. ;N/A;https://www.akcp.com/wp-content/uploads/2015/01/securitySensor.png
SNMP Temperature Sensor;1-SNMP Temperature Sensor A redesigned Temperature Sensor for improved thermal characteristics, better protection against physical damage and a cleaner mounting option. Designed to record accurate temperature sensor data it is ideal for giving advanced warning of temperature fluctuations that can potentially damage sensitive equipment The AKCP Temperature Sensor is compatible with sensorProbe and securityProbe platforms.  2-  AKCP Temperature Sensors are easily installed using the included free sensor clips. Added protection The stainless steel tubing helps to protect the temperature sensor from everyday use in busy server room environments. Water resistant sensor housing The stainless steel tube reduces the risk of sensor failures caused by water damage. Easier to install Temperature sensors ship with cables and temperature sensor clips for easy installation in server cabinets. Reduced complexity AKCP can provide custom length cables suitable for any installation. Ask our sales team about custom sensor cables today!;N/A;https://www.akcp.com/wp-content/uploads/2015/09/temperature-tube-newsletter.png
4-20 mAmp Sensor;1-4-20 mAmp Sensor The 4-20 mAmp signal converter is used to integrate the sensorProbe with a 4-20 mAmp transmitter 4-20 mAmp technology is used to communicate analog signals over long distances where electrical interference is a problem.  2-  The 4-20 mAmp signal converter is used to integrate the sensorProbe with a 4-20 mAmp transmitter. 4-20 mAmp technology is used to communicate analog signals over long distances where electrical interference is a problem. This solution is often used in the process control industry to collect the analog values from a wide array of remote sensors. Current signals are much less susceptible to noise than voltage signals. A voltage signal can be converted to current and then broadcast over a long distance before it is converted back to voltage and read by the sensorProbe. 4-20 mAmp transmitters are common in the industry for use with high quality sensors. With the 4-20 mAmp converter these sensors can now be integrated into the sensorProbe enhancing their value with the addition of graphing, web interface, email interface, thresholds, and limits. ;N/A;https://www.akcp.com/wp-content/uploads/2019/07/VC00-front-perspective-thumb.jpg
securityProbe5E;1-securityProbe 5E The only monitoring system you’ll ever need… Monitor the physical environment and receive alerts of any disturbances, such as unauthorized intruders, security breaches, high temperatures, smoke, water leakages, power outages and more.  2-  Monitor the physical environment and receive alerts of any disturbances, such as unauthorized intruders, security breaches, high temperatures, smoke, water leakages, power outages and more. Compatible with the AKCP range of Intelligent Sensors, the SEC5E provides a complete environmental, access control and security solution for up to 500 connected sensors. The securityProbe5E has a Linux Operating System running an iMX25 CPU. An additional 2 Gigabytes SD card can be installed to provide greater storage capacity. An internal GSM cellular modem is available as an option for sites with unreliable network connections. Networked Monitoring It is TCP / IP compliant and runs lighttpd web server including https (SSL), Bash, Perl, Telnet, PHP, Email and Nagios. The SEC5E has an easy-to-use web-based user interface for sensor configuration, data collection and visual graphing. The SEC5E supports SNMP v3 with full encryption. The securityProbe 5ESVA also supports Modbus Master / Slave, Modbus RTU and Modbus over TCP / IP creating a unique, easy to configure Modbus to SNMP gateway. The web-based interface is written in PHP allowing end-user changes such as language translation. The SEC5E has a battery time of day clock for accurate record keeping. ;N/A;https://www.akcp.com/wp-content/uploads/2014/03/securityProbe-5E-enviroment-monitoring-computer-rooms.png
High Definition Pan Tilt Dome Camera;1-High Resolution Pan Tilt Dome Camera Visually inspect your enterprise assets and resources via your browser from anywhere in the world The AKCP High Resolution Pan Tilt Dome Digital Camera is designed to provide greater functionality to the securityProbe 5ESV and Door Control Unit devices.  2-  The AKCP High Resolution Pan Tilt Dome Digital Camera is designed to provide greater functionality to the securityProbe 5ESV and Door Control Unit devices. Not only can you monitor assets and infrastructure remotely, combining the AKCP HD-PTDC Camera with a securityProbe 5ESV allows you to actually see any problems, from anywhere in the world. The AKCP HD-PTDC pictures are truly stunning even in low light conditions. The sensor is a 1/3″ interline CMOS. It has excellent low light sensitivity of 0.5 lux at f1.2. Live full-color streaming video is available via the web interface, and up to 50 streams of video can be accessed simultaneously. Standard JPG format pictures are used, allowing the use of third party host tools to store and analyze the JPG pictures. All pictures are in the Standard JPG format and the Standard CIF picture size is 352 x 288 pixels or VGA (640 x 480). The pictures can be easily downloaded from the securityProbe into a local host. Monitor environments remotely and record events ;N/A;https://www.akcp.com/wp-content/uploads/2015/02/pan-tilt-dome-digital-camera.png
Electronic Magnetic Door Lock (Weatherproof);1-Electronic Magnetic Door Lock (Weatherproof) A sturdy weatherproof magnetic single door lock This magnetic door locks meet the demands of security professionals, and the most rigorous building and fire regulations and safety codes in the world.  2-  A sturdy weatherproof magnetic single door lock that is compatible with the AKCPro Server application when used in conjunction with our Door Control Unit. This magnetic door locks meet the demands of security professionals, and the most rigorous building and fire regulations and safety codes in the world. With no moving parts to bind or wear out, the electro-magnetic door lock provides instantaneous release, usually from a local exit button. ;N/A;https://www.akcp.com/wp-content/uploads/2015/01/waterproof-lock.png
High Definition Digital Camera – IR Enabled;1-High Resolution Digital Camera – IR Enabled Visually inspect your enterprise assets and resources via your browser from anywhere in the world The AKCP HD-DC has IR night vision capability and delivers between 15fps and 30fps depending on the resolution selected.  2-  Use this High Resolution Digital Camera (HD-DC) to visually inspect your enterprise assets and resources via your browser from anywhere in the world. The AKCP HD-DC provides optimum features for deployment with the AKCP securityProbe series. It has IR night vision capability and delivers between 15fps and 30fps depending on the resolution selected. The AKCP HD-DC is ideal for use with the Door Control Unit and securityProbe 5ESV, capable of accepting 4 cameras and the AKCess Server application, that can connect many HD-DC’s for recording and playback of video footage. Still images are in Universal JPG digital format, allowing easy use of third party host tools to store and analyze your pictures. Monitor environments remotely and record events ;N/A;https://www.akcp.com/wp-content/uploads/2014/03/high-definition-digital-camera.png
ropeFuel Sensor;1-ropeFuel Sensor The ropeFuel sensor detects the presence of liquid hydrocarbon fuels at any point along its length This sensor is suited to locations that contain fuel storage tanks or fuel transfer stations and is especially ideal for remote locations that use diesel fuel generators.  2-  This sensor is suited to locations that contain fuel storage tanks or fuel transfer stations and is especially ideal for remote locations that use diesel fuel generators. The AKCP ropeFuel sensor is a rope-type leak detector that connects to any AKCP sensorProbe or securityProbe RJ-45 Intelligent Sensor Ports and facilitates the detection of fuel and other liquids. The ropeFuel sensor detects the presence of liquid hydrocarbon fuels at any point along its length. Installed with the AKCP sensor module, the sensor detects the liquid, triggers an alarm, and pinpoints the location of a leak within a meter, or a foot. Typically this sensor can detect: Gasoline Diesel #1 Jet A\B\5\8 JP-4\5\7 Kerosene As this sensor is a rope type it is perfect for lying beneath fuel tanks, usually found being used with diesel generators in remote locations where early warning of fuel leakage or theft is vital to maintaining the power supply, either of a UPS or as the main power source. The AKCP ropeFuel sensor in most cases is for single usage only and must be replaced after exposure to hydrocarbon liquids. ;N/A;https://www.akcp.com/wp-content/uploads/2017/09/rope-fuel-sensor.jpg
12 VDC Power Supply;1-12 VDC Power Supply DC to DC converter which generates an output of 9.0 volts This DC power supply comes in an external box for use with all AKCP sensorProbe and securityProbe devices.  2-  AKCP has implemented the 12-20 VDC input power supply. The product is a DC to DC converter which generates an output of 9.0 volts. This DC power supply comes in an external box for use with all AKCP sensorProbe and securityProbe devices. This power supply includes a redundant second input channel which is automatically activated in the event of primary channel failure, and over-voltage protection, protection against input voltage reversal. PCB with all components assembled ;N/A;https://www.akcp.com/wp-content/uploads/2015/02/12V-Adapter.png
securityProbe5ESV-X20;1-securityProbe 5ESV-X20 The only monitoring system you’ll ever need… Monitor the physical environment and receive alerts of any disturbances, such as unauthorized intruders, security breaches, high temperatures, smoke, water leakages, power outages and more.  2-  Monitor the physical environment and receive alerts of any disturbances, such as unauthorized intruders, security breaches, high temperatures, smoke, water leakages, power outages and more. Compatible with the AKCP range of Intelligent Sensors, the SEC5ESV-X20 provides a complete environmental, access control and security solution for up to 500 connected sensors. The securityProbe 5ESV-X20 has 20x 2 Wire Dry Contacts. An additional 2 Gigabyte SD card can be installed to provide greater storage capacity. An internal GSM cellular modem is available as an option for sites with unreliable network connections. Networked Monitoring It is TCP / IP compliant and runs lighttpd web server including https (SSL), Bash, Perl, Telnet, PHP, Email and Nagios. The SEC5ESV-X20 has an easy-to-use web-based user interface for sensor configuration, data collection and visual graphing. The SEC5ESV-X20 supports SNMP v3 with full encryption. The securityProbe 5ESV-X20 also supports Modbus Master / Slave, Modbus RTU and Modbus over TCP / IP creating a unique, easy to configure Modbus to SNMP gateway. The web-based interface is written in PHP allowing end-user changes such as language translation. The SEC5ESV-X20 has a battery time of day clock for accurate record keeping. ;N/A;https://www.akcp.com/wp-content/uploads/2014/03/5ESV-X20.png
securityProbe5ESV;1-securityProbe 5ESV The only monitoring system you’ll ever need… Monitor the physical environment and receive alerts of any disturbances, such as unauthorized intruders, security breaches, high temperatures, smoke, water leakages, power outages and more.  2-  Monitor the physical environment and receive alerts of any disturbances, such as unauthorized intruders, security breaches, high temperatures, smoke, water leakages, power outages and more. Compatible with the AKCP range of Intelligent Sensors, the SEC5ESV provides a complete environmental, access control and security solution for up to 500 connected sensors. The securityProbe 5ESV has a Linux Operating System running an iMX25 CPU. An additional 2 Gigabytes SD card can be installed to provide greater storage capacity. The SEC5ESV boasts High Speed USB 2.0 connectivity with ports available to connect up to 4x AKCP High Definition Digital Cameras. An internal GSM cellular modem is available as an option for sites with unreliable network connections. Networked Monitoring It is TCP / IP compliant and runs lighttpd web server including https (SSL), Bash, Perl, Telnet, PHP, Email and Nagios. The SEC5ESV has an easy-to-use web-based user interface for sensor configuration, data collection and visual graphing. The SEC5ESV supports SNMP v3 with full encryption. The securityProbe 5ESV also supports Modbus Master / Slave, Modbus RTU and Modbus over TCP / IP creating a unique, easy to configure Modbus to SNMP gateway. The web-based interface is written in PHP allowing end-user changes such as language translation. The SEC5ESV has a battery time of day clock for accurate record keeping. ;N/A;https://www.akcp.com/wp-content/uploads/2014/03/securityProbe-5ESV-enviroment-monitoring-for-computer-rooms1.png
Sensor Status Light;1-Sensor Status Light Visual Alert of Sensor Status with Red, Orange, Green lindicators. Mount the sensor status light ontop of your computer cabinet, at the end of an aisle, or in a control room. Lights can be programmed to be constant or flashing, allowing you to customize the alerts based on sensor type or status. A built in buzzer can also be activated to give an audible alert. When mounted ontop of your computer cabinets, you can have instant visual recognition of a cabinet in a warning or critical state, attracting the attention of technicians to investigate further. Sensor status light is compatible with all SP+ and SEC+ base units.  2-  Use the Sensor Status Light as part of your intelligent computer cabinet solutions. With the AKCP Rack+ system the SSL is combined with power monitoring, cabinet thermal mapping, RFID swing handle access control and an LCD display. Build your system by selecting only the sensors you need to have a customer Rack+ solution. ;N/A;https://www.akcp.com/wp-content/uploads/2018/06/SensorStatusLight.jpg
LBTDPS;N/A;N/A;/wp-content/uploads/2016/09/play-video-icon.png
daisyTemp Sensor;1-daisyTemp Sensor Up to 8 temperature sensors on one port Utilize your securityProbe to it’s maximum potential by having multiple temperature sensor datapoints on one Intelligent sensor port.  2-  Utilize your securityProbe to it’s maximum potential by having multiple temperature sensor datapoints on one Intelligent sensor port. Up to a maximum of 8 sensors can be connected in one chain to a range of up to 500ft total length. The daisyTemp sensor is compatible with securityProbe series base units only. Designed to record accurate temperature data it is ideal for giving advanced warning of temperature fluctuations that can potentially damage sensitive equipment. This advance notification can protect your data and systems from catastrophic events. Link a maximum of 8 temperature sensors in one chain Up to 64 temperature points on a single securityProbe Range from -55ºC to +75ºC with ±0.2°C accuracy Each sensor in the chain has it’s own SNMP OID ;N/A;https://www.akcp.com/wp-content/uploads/2017/09/low-cost-temperature-sensor.png
Electronic Bolt Lock (Fail Safe) with Magnetic Feature and Timer;1-Electronic Bolt Lock (Fail Safe) with Magnetic Feature and Timer A sturdy electronic bolt lock with a built in magnetic Fail Safe system This magnetic fail safe system meets the demands of security professionals, and the most rigorous building and fire regulations and safety codes in the world.  2-  A sturdy electronic bolt lock with a built-in magnetic Fail Safe system. This magnetic fail safe system meets the demands of security professionals, and the most rigorous building and fire regulations and safety codes in the world. In addition, an auto-lock time delay feature helps to regulate access and can be set up using the AKCPro Server software via the AKCP Door Control Unit. With its proven 500,000 cycles this door bolt is Ideal for high traffic access doors and sites. ;N/A;https://www.akcp.com/wp-content/uploads/2015/01/boltlock-safe.png
